Unnamed_ 0,tenure,MonthlyCharges,TotalCharges,total_services_eng,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaperlessBilling_Yes,PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_eng_13-24,tenure_group_eng_25-48,tenure_group_eng_49+,tenure_group_eng_7-12,monthly_charges_bin_eng_Low,monthly_charges_bin_eng_Medium,is_month_to_month_eng_Yes,short_tenure_month_to_month_eng_True,has_streaming_eng_Yes
2343,1.158818711707148,-1.0429599305559736,-0.0811465388457395,-0.671868444565295,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
5382,-1.0823981956483424,-0.523129398443848,-0.899294228545261,-0.1864143661221627,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6630,0.7105753302360499,1.2755174586725484,1.2896991174234629,1.269947869207234,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
4383,-0.9601500007016792,-0.182665311916737,-0.7786772144509154,-0.1864143661221627,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True
3902,-0.8786512040705705,-1.5096448491614285,-0.9135555588690412,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
6030,-0.2266608310217006,-0.9466335060751324,-0.5580770678863071,-1.1573225230084272,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True
4432,0.4253295420271693,-0.1660573076959023,0.1084258751808445,-0.1864143661221627,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True
1226,0.5883271352893868,0.7374181219175047,0.7539872962163122,0.2990397123209695,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
696,-1.2046463905950056,-0.4932349908463456,-0.9377273051805332,-0.671868444565295,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False
546,1.3218163049693654,1.3303238726013027,1.9523785297104328,1.269947869207234,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
3933,-0.5526560175461356,-1.32363520188808,-0.8057935189494438,-1.6427766014515597,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
6044,0.4253295420271693,-1.3252960023101632,-0.541310665672063,-0.671868444565295,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False
5188,1.36256570328492,1.4316326983483942,2.1696385804210903,1.269947869207234,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2252,1.1180693133915935,0.5165316657804031,1.1185851278529275,1.269947869207234,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
6875,-1.0008993990172337,1.207424641367126,-0.6686078714743118,0.7844937907641018,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True
5424,0.9143223218138218,1.192477437568375,1.428422966936599,0.7844937907641018,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
577,0.0993343555027343,0.9815557839637744,0.4674202565361593,0.7844937907641018,True,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
2410,0.3030813470805062,0.9815557839637744,0.5883009624084483,0.2990397123209695,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True
6919,-1.2046463905950056,0.3371652201953888,-0.9163682711671056,-0.671868444565295,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False
6934,1.5255632965471373,1.1061158156200344,2.003029325390424,0.7844937907641018,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
5552,-1.2861451872261145,-1.473107239875592,-1.0025515339249893,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
6857,-0.7971524074394618,0.8669605548400149,-0.5125023389317301,-0.1864143661221627,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
872,0.506828338658278,1.1526182274383718,1.0251063925719393,0.7844937907641018,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
4436,-1.2046463905950056,-1.4996800466289273,-0.9836096745427112,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
789,1.4440644999160286,0.3952932349683102,1.1959127417348736,1.269947869207234,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True
3459,-1.163896992279451,-0.6344030267234404,-0.9238395382088396,-1.1573225230084272,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False
6004,0.7105753302360499,1.1841734354579578,1.269197081688352,0.7844937907641018,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
4072,-0.9194006023861248,0.4368132455203969,-0.675353986126701,-0.1864143661221627,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False
3331,-1.041648797332788,0.3438084218837223,-0.7634709885895039,-0.671868444565295,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
6395,0.7920741268671586,1.4714919084783975,1.5072448342268916,1.7554019476503664,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
5133,-1.1231475939638966,-1.519609651693929,-0.9738091301291424,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
506,-1.2453957889105598,0.9699301810091904,-0.9380129712733056,0.2990397123209695,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
2111,-1.2861451872261145,-0.3537277553913341,-0.9877408457304934,-0.1864143661221627,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
263,-0.0636632377594831,-0.5031997933788463,-0.3435638065292291,0.2990397123209695,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True
6960,-0.5934054158616899,1.154279027860455,-0.2046202138678068,0.7844937907641018,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
1059,0.0585849571871799,-0.491574190424262,-0.2138274517810024,-0.671868444565295,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
217,1.36256570328492,-0.278991736397578,0.6536745490236201,0.7844937907641018,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
710,-0.5119066192305812,0.5314788695791545,-0.2716638484099544,-0.1864143661221627,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
2740,-1.2861451872261145,0.6992197122095847,-0.9738091301291424,-0.1864143661221627,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
5224,-1.0008993990172337,1.2007814396787924,-0.6411839265681826,0.7844937907641018,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True
5330,-0.1044126360750375,0.6792901071445833,0.0914617041331426,-0.1864143661221627,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
4154,-1.2453957889105598,-0.4998781925346793,-0.9645579435862895,-0.671868444565295,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
424,-0.9194006023861248,-0.807126270620121,-0.8141657328991515,-0.1864143661221627,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
4818,-1.0008993990172337,1.345271076400054,-0.6470510686274267,1.269947869207234,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True
6726,1.403315101600474,-1.4681248386093415,-0.3911162238183825,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False
5310,1.607062093178246,1.4864391122771488,2.5373787390781994,1.7554019476503664,False,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True
2830,1.36256570328492,-0.0381756751954751,0.8229426961485509,0.7844937907641018,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False
4696,-1.2861451872261145,-0.1278588979879825,-0.9847523389137998,0.2990397123209695,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
4796,1.158818711707148,1.7804007869859224,2.2254972887154647,2.2408560260934984,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
5910,1.403315101600474,0.0182915391553626,0.9052145308669384,0.2990397123209695,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
5329,0.1808331521338431,-0.6510110309442751,-0.3114813068794305,-0.1864143661221627,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
3424,0.832823525182713,1.0280581957821116,1.2020216012572325,0.7844937907641018,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
190,0.4253295420271693,0.2292131927599633,0.3830169132793946,0.7844937907641018,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True
4349,-1.2046463905950056,-1.5345568554926805,-0.9870156933411486,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1540,1.2403175083382567,1.320359070068802,1.861075251597479,1.269947869207234,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
1295,-0.8786512040705705,-0.6958526423405288,-0.7990474042970546,-1.1573225230084272,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False
5095,-0.1859114327061462,0.5929284851962426,0.0083328711364386,-0.1864143661221627,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1053,-1.1231475939638966,0.4982628611374851,-0.8303388286130226,-0.671868444565295,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
3636,-0.1044126360750375,1.2987686645817167,0.3600537542834771,1.269947869207234,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
6511,-1.2453957889105598,0.6925765105212507,-0.93810086853262,-0.1864143661221627,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
4013,1.607062093178246,-0.0016380659096388,0.9862777782697514,1.269947869207234,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
3175,-1.2046463905950056,-1.494697645362677,-0.983675597487197,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
511,-1.1231475939638966,0.3105924134420529,-0.8644869138567123,-0.671868444565295,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
5364,1.5663126948626918,1.336967074289637,2.1929972770839226,1.269947869207234,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
915,1.607062093178246,0.0182915391553626,1.1011814705086531,1.269947869207234,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
655,1.4440644999160286,0.7922245358462588,1.6836106850414696,2.2408560260934984,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True
23,1.0365705167604848,-0.1693789085400692,0.5288164921673492,0.2990397123209695,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False
2186,-1.2861451872261145,0.8736037565283489,-0.9715018270721364,-0.1864143661221627,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
2467,1.403315101600474,0.195997184318294,1.0438944317504173,1.269947869207234,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1304,-0.6749042124927986,0.7174885168525027,-0.4486449800397338,-0.1864143661221627,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
4810,1.2810669066538112,0.5082276636699858,1.193583464363039,-0.1864143661221627,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2825,1.1180693133915935,-0.1195548958775652,0.5873340925559887,0.2990397123209695,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
5991,0.7920741268671586,-1.5063232483172613,-0.6036078482112267,-1.1573225230084272,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2114,0.5475777369738324,-1.488054443674343,-0.6399973135674367,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
4288,1.403315101600474,-0.1345020996763163,0.7987929241518871,0.2990397123209695,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
5036,-0.4304078225994724,1.3153766688025514,-0.0533050819578662,1.269947869207234,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
648,-0.3489090259683637,0.1661027767207914,-0.2501729685075551,-1.1573225230084272,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
385,-0.8786512040705705,-1.4963584457847603,-0.9172472437602508,-1.1573225230084272,True,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False
1485,1.36256570328492,0.1943363838962101,1.0710327105637742,0.7844937907641018,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
484,-1.0008993990172337,0.6161796911054113,-0.7127542699650279,-0.1864143661221627,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True
5276,1.5663126948626918,0.5215140670466537,1.4956643703122043,1.269947869207234,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True
4870,-0.0636632377594831,-0.1976125157154883,-0.184162126762353,-0.1864143661221627,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True
3311,-0.2674102293372549,-0.5696318102621851,-0.4884184898795526,0.2990397123209695,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
882,0.6698259319204956,-0.9698847119843012,-0.2284623454568694,-0.671868444565295,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False
4947,-1.2861451872261145,0.1461731716557899,-0.981126576967076,-1.1573225230084272,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
5331,0.2215825504493974,0.6344484957483293,0.3893015673203825,1.7554019476503664,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2355,1.1995681100227022,-1.4930368449405935,-0.4561601957111249,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
5161,-0.715653610808353,-0.004959666753806,-0.5937853294828295,0.2990397123209695,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True
5738,-0.0229138394439287,0.2591076003574655,0.0137165782694527,0.7844937907641018,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True
6063,-0.7971524074394618,-1.5345568554926805,-0.9012059939353516,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
2888,-0.4304078225994724,-0.1992733161375716,-0.4602034696395927,0.2990397123209695,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
4743,-0.8786512040705705,-1.3900672187714185,-0.903864886029616,-0.671868444565295,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False
3289,-1.2861451872261145,0.1362083691232887,-0.9812584228560478,-1.1573225230084272,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False
2752,1.4848138982315828,0.6460740987029139,1.5587526281851989,0.2990397123209695,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6870,-0.0229138394439287,-0.9914751174713862,-0.5497048539365994,-0.671868444565295,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
3108,0.1400837538182887,1.0097893911391935,0.5152363656032563,0.2990397123209695,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
3496,0.4660789403427237,-0.3653533583459185,0.0608295092620336,0.2990397123209695,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True
1109,0.1808331521338431,0.4633860522737323,0.2363603361131235,-0.1864143661221627,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
5463,-0.3489090259683637,0.5314788695791545,-0.1661212142880485,1.269947869207234,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
834,1.1995681100227022,0.2126051885391287,0.9604799326609408,0.7844937907641018,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1282,-1.2861451872261145,0.3022884113316356,-0.9790609913731848,0.7844937907641018,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1299,1.4848138982315828,-1.5046624478951778,-0.3977085182669713,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
6248,-1.2861451872261145,0.2657508020457995,-0.9795444262994146,-0.671868444565295,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
3135,-0.7564030091239073,0.3803460311695589,-0.5204790152145226,-0.671868444565295,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
4043,1.0365705167604848,1.1260454206850363,1.52891150864792,0.7844937907641018,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
304,0.2215825504493974,0.5597124767545733,0.3691071719928722,-0.1864143661221627,True,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
6756,0.9958211184449304,-0.3088861439950804,0.3822478122603925,-0.1864143661221627,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
3139,-1.0823981956483424,-1.5295744542264298,-0.9632175103817432,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
825,-0.7564030091239073,-1.3103487985114122,-0.8479402547907545,-0.671868444565295,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
5220,0.4253295420271693,1.413363893705476,0.9809599940812228,1.269947869207234,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
620,1.1995681100227022,0.8985157628596009,1.5179682998632629,0.7844937907641018,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
3049,1.403315101600474,1.38180868568589,2.172319446830182,1.269947869207234,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
6215,0.7513247285516043,0.6377700965924965,0.8780542777387527,0.2990397123209695,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4565,1.607062093178246,-1.476428840719759,-0.3820408317941587,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
1960,-0.3489090259683637,-0.5131645959113473,-0.4796727125777581,-0.671868444565295,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
610,-0.9601500007016792,2.27345124445513e-05,-0.7202255370067617,0.7844937907641018,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False
3762,0.9143223218138218,0.423526842143729,0.8633974097480569,-0.1864143661221627,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
2755,-0.2674102293372549,-1.473107239875592,-0.7499128363402398,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False
674,1.3218163049693654,1.5063687173421505,2.1729567019602127,1.7554019476503664,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
2138,-0.1044126360750375,0.3272004176628876,-0.0527776984019792,0.7844937907641018,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
