,tenure,MonthlyCharges,TotalCharges,total_services_eng,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaperlessBilling_Yes,PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_eng_13-24,tenure_group_eng_25-48,tenure_group_eng_49+,tenure_group_eng_7-12,monthly_charges_bin_eng_Low,monthly_charges_bin_eng_Medium,is_month_to_month_eng_Yes,short_tenure_month_to_month_eng_True,has_streaming_eng_Yes
1094,1.4033151016004741,0.8154757417554275,1.6422330502191609,0.7844937907641018,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
916,-0.26741022933725495,0.5215140670466537,-0.04783347756553763,-0.18641436612216275,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
3336,0.3030813470805062,-0.09796449039048018,0.09216488220765892,0.7844937907641018,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1970,-0.4711572209150268,-1.5079840487393448,-0.8400514757672766,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
3121,-0.26741022933725495,-0.8685758862372094,-0.5610875490178292,-0.18641436612216275,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
6244,0.9550717201293761,-0.6692798355871932,0.11563345044463473,-0.671868444565295,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True
1443,-0.38965842428391806,-1.466464038187258,-0.8033543700034659,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
3283,-0.7971524074394618,-1.466464038187258,-0.8919328330776701,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
4749,-1.2861451872261143,-0.1627357068517353,-0.985213799525201,0.29903971232096954,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
6588,-1.041648797332788,0.19101478305204342,-0.8135065034542927,0.29903971232096954,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True
557,-0.8786512040705705,0.17274597840912537,-0.6775953662392212,-1.1573225230084272,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
5907,1.607062093178246,1.5860871376021568,2.5889085073513347,2.2408560260934984,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True
864,1.1995681100227022,-0.863593484970959,0.015650317974371976,-0.671868444565295,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
713,1.607062093178246,-1.3153311997776624,-0.2597098211431801,-0.671868444565295,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
6569,-0.9194006023861249,0.28401960668871756,-0.7069310765354412,1.2699478692072341,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
6634,-1.2046463905950056,0.3188964155524703,-0.9065677267535371,-0.671868444565295,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
664,-1.2046463905950056,0.3238788168187209,-0.9069852387352811,-0.671868444565295,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
5600,-0.14516203439059186,0.5032452624037357,-0.016080592638168474,-0.18641436612216275,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
2823,-1.2861451872261143,-1.4797504415639258,-1.002639431184304,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
3003,-0.8786512040705705,-1.494697645362677,-0.9184778053906543,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
6733,-0.9194006023861249,-1.3618336115959995,-0.9120613054606944,-0.671868444565295,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False
4130,-0.8379018057550162,-1.49137604451851,-0.9094903106257448,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,True,False
6046,-1.0823981956483424,-0.33213734990424915,-0.8620257905959058,-0.671868444565295,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True
80,-1.2861451872261143,0.4766724556503998,-0.9767536883161788,-0.671868444565295,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
2938,0.3030813470805062,-1.341904006530998,-0.5835892474023455,-0.671868444565295,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False
4524,-0.715653610808353,0.48995885902706776,-0.5229840871049863,-0.18641436612216275,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1031,1.5663126948626918,0.5597124767545733,1.5920656894654004,1.2699478692072341,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6411,-0.022913839443928746,0.47335085480623307,0.13945360771886886,-0.18641436612216275,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
5072,1.4033151016004741,0.9350533721454375,1.787109707884313,0.7844937907641018,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
6866,-1.2861451872261143,0.15613797418829067,-0.9809947310781043,-1.1573225230084272,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
4360,0.14008375381828872,-0.36203175750175154,-0.13579665982454026,-0.18641436612216275,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
870,1.3625657032849199,-1.4963584457847605,-0.4538748669689476,-1.1573225230084272,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
2774,-0.9601500007016792,0.675968506300416,-0.6782326213692514,-0.18641436612216275,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True
1757,0.09933435550273437,0.8187973425995947,0.37785294929466673,0.29903971232096954,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
5163,-0.8379018057550162,-0.6344030267234404,-0.7892688341983146,-1.1573225230084272,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
787,1.607062093178246,0.15447717376620732,1.1454816892031698,1.2699478692072341,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
5422,0.1808331521338431,-1.501340847051011,-0.7061619755164391,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
5805,-0.6749042124927986,-1.4747680402976753,-0.8664865765061176,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
3548,-1.041648797332788,0.20097958558454412,-0.8039037278741816,-1.1573225230084272,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
3478,0.22158255044939748,0.6128580902612445,0.371502372309193,-0.18641436612216275,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
6323,1.4440644999160286,1.3369670742896367,2.1408742023104144,1.2699478692072341,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
6405,0.3030813470805062,-1.320313601043913,-0.5691081739302789,-0.671868444565295,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
4086,-0.14516203439059186,0.3653988273708076,-0.03805490746679765,-0.671868444565295,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
371,-1.2453957889105598,0.6859333088329173,-0.9318601631212894,-0.18641436612216275,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
2184,1.4848138982315828,-1.3468864077972482,-0.25650157117820027,-0.671868444565295,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
2064,-1.2861451872261143,1.016432592827527,-0.9696120359968743,0.29903971232096954,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
1108,1.5663126948626918,0.8254405442879281,1.7542581072155123,2.2408560260934984,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
900,-0.6341548141772443,0.9583045780546057,-0.29717602792599285,0.29903971232096954,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
5479,0.506828338658278,1.1194022189967023,0.9774001550789853,1.2699478692072341,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
3808,1.607062093178246,0.7872421345800087,1.757883869162236,2.2408560260934984,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True
5847,-0.8786512040705705,-0.6759230372755272,-0.8040795223928107,-1.1573225230084272,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False
3048,1.3218163049693654,1.2987686645817167,1.9329532354019248,1.2699478692072341,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
4335,0.7920741268671586,-0.17103970896215265,0.3522089238896565,0.29903971232096954,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
5573,0.6290765336049412,-1.3618336115959995,-0.49169266278901835,-0.671868444565295,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
1287,-1.0008993990172337,0.33218281892913826,-0.7334540745335965,-0.671868444565295,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
4948,-1.0008993990172337,0.9782341831196075,-0.6851105819106124,0.29903971232096954,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True
3007,0.8735729234982674,0.02161313999952983,0.5558888480362203,0.7844937907641018,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False
2098,-0.8786512040705705,0.17274597840912537,-0.6447877142000777,-1.1573225230084272,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
6580,1.4440644999160286,-1.3020447964009947,-0.1715488700507199,-0.671868444565295,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
1229,1.5255632965471373,-1.338582405686831,-0.2706969785574947,-0.671868444565295,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
3854,-0.26741022933725495,1.3436102759779707,0.1817102151343228,1.2699478692072341,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True
3576,-1.2046463905950056,0.5148708653583197,-0.9095122849405736,-0.671868444565295,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
2128,-1.2861451872261143,0.18437158136370946,-0.9806211677260174,-1.1573225230084272,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
2046,1.4848138982315828,-1.5146272504276788,-0.41999047350320134,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
3043,-1.2453957889105598,-0.6825662389638609,-0.9752814092226607,-1.1573225230084272,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
1089,1.5663126948626918,1.1775302337696238,2.1349631116215124,1.2699478692072341,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
124,-1.163896992279451,-1.466464038187258,-0.9839832378947977,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
952,-1.2861451872261143,-0.6742622368534436,-0.9919818884924189,-1.1573225230084272,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False
5108,-1.2861451872261143,0.17938918009745933,-0.9806870906705033,-1.1573225230084272,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
1400,-1.2861451872261143,0.3653988273708076,-0.9782259674096969,-0.671868444565295,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
288,-1.0008993990172337,0.31557481470830356,-0.7450565127631128,-0.671868444565295,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
2769,-1.0823981956483424,-0.4965565916905126,-0.8849010523325088,-0.671868444565295,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
667,-1.163896992279451,-0.6427070288338578,-0.9276630689890211,-1.1573225230084272,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
3963,0.3845801437116149,-0.043158076461725536,0.20282753168463533,0.29903971232096954,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1387,0.01783555887162562,-1.49137604451851,-0.7389037046110966,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
4726,0.26233194876495186,0.4982628611374851,0.3872359817264913,1.2699478692072341,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2566,0.3845801437116149,1.1758694333475403,0.8797682742953856,0.7844937907641018,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True
261,-0.7971524074394618,1.3917734882183912,-0.4120357715352376,1.2699478692072341,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
5529,-1.2861451872261143,0.5348004704233212,-0.9759845872971767,-0.671868444565295,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
3794,1.3625657032849199,0.8619781535737647,1.5945487870410355,0.7844937907641018,False,False,False,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False
501,1.5255632965471373,0.00666593620077852,0.9850252423245194,0.29903971232096954,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
4707,1.2810669066538112,0.7108453151641693,1.3800794743136149,2.2408560260934984,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True
2702,-1.2046463905950056,1.1194022189967023,-0.8825717749606741,0.7844937907641018,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
4864,1.607062093178246,0.6610213025016651,1.6539893086524775,1.7554019476503664,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
3036,-1.2861451872261143,-0.501538992956763,-0.9896965597502413,-0.671868444565295,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False
6775,-0.8786512040705705,-0.5463806043530166,-0.791444291366349,-0.671868444565295,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False
2110,1.5663126948626918,1.7820615874080064,2.7141621018745212,2.2408560260934984,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
5931,0.9550717201293761,0.6925765105212507,1.0951824825604377,0.29903971232096954,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
6981,1.5663126948626918,1.1808518346137906,2.114768716294003,0.7844937907641018,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
6154,-0.5526560175461356,0.8005285379566761,-0.2993075364643699,0.29903971232096954,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
4868,-0.9194006023861249,1.308733467114218,-0.5363444705207928,1.2699478692072341,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True
705,1.3218163049693654,-0.17934371107257,0.6319639259729346,0.29903971232096954,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False
6524,-0.1859114327061462,1.3552358789325547,0.3059529911753921,1.2699478692072341,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
4472,-1.2861451872261143,0.14617317165578997,-0.981126576967076,-1.1573225230084272,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False
3158,0.26233194876495186,0.8536741514633475,0.48844967582715737,0.29903971232096954,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
6528,1.5255632965471373,1.6824135620829983,2.4905734484932194,2.2408560260934984,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
3729,-1.2453957889105598,0.6327876953262459,-0.9527137878936583,-0.18641436612216275,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
4586,-0.4711572209150268,1.2555878536075467,-0.08424491723657614,1.2699478692072341,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
499,0.058584957187179994,1.7023431671479996,0.7019521187021185,2.2408560260934984,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3734,-1.2453957889105598,0.22090919064954603,-0.951966661189485,-1.1573225230084272,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
5866,1.3218163049693654,0.19931878516246077,0.9160478680774524,0.7844937907641018,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3247,-0.6341548141772443,-0.09630368996839657,-0.5296642788128895,0.29903971232096954,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False
3037,0.5475777369738324,-1.1525727584134826,-0.4050918880493908,-1.1573225230084272,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
5277,-1.0008993990172337,0.31557481470830356,-0.7435842336695946,-0.671868444565295,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
6174,0.4660789403427237,-0.3553885558134178,0.006706771839119942,0.29903971232096954,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True
613,0.7105753302360499,0.1494947724999567,0.4906251329951916,0.7844937907641018,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
3449,-1.2861451872261143,0.8486917501970969,-0.9718314417945657,-0.18641436612216275,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
4081,-1.041648797332788,0.28568040711080095,-0.7830940517314698,-0.671868444565295,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
6131,-1.2046463905950056,-1.4963584457847605,-0.9861367207480034,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
3032,-0.022913839443928746,-1.4830720424080928,-0.7006903711241105,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3097,-1.1231475939638966,-0.35871015665758454,-0.8761552750307144,-0.18641436612216275,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
4966,-1.2046463905950056,-0.9350079031205482,-0.9638547655117735,-0.671868444565295,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False
6327,0.9958211184449305,0.3089316130199696,0.7543828338832276,-0.671868444565295,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
6426,0.7920741268671586,-0.49157419042426204,0.11082107549716501,0.29903971232096954,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
855,-1.2861451872261143,-0.47164458535926057,-0.9893010220833259,-0.671868444565295,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
5441,-1.2861451872261143,0.6527173003912479,-0.9744244109443441,-0.18641436612216275,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True
5434,-0.26741022933725495,-0.6493502305221915,-0.46967439933073185,-1.1573225230084272,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
5246,-0.06366323775948311,0.367059627792891,-0.032539354444811645,-0.671868444565295,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
1894,-0.6341548141772443,0.8619781535737647,-0.3030871186148941,0.29903971232096954,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
1365,-0.2266608310217006,-1.4863936432522598,-0.7750954011338488,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
